,b_id,b_latitude,b_longitude,col_before,col_during,col_after
18420,6415115,47.69108761,-122.3037927,24,20,13
18428,6541681,47.63286752,-122.3707118,35,1,59
18473,6307521,47.62419713,-122.3444451,34,14,33
18495,6377751,47.68883825,-122.3555542,67,81,19
18501,6362996,47.57629282,-122.4084176,65,61,8
18549,6336323,47.57489783,-122.3864325,41,29,79
18561,6484948,47.62140793,-122.3164688,57,68,4
18568,6466033,47.68057955,-122.2628695,41,30,23
18575,6359560,47.60733455,-122.3040308,26,34,22
18578,6392291,47.68023868,-122.2906369,69,43,46
18581,6314548,47.61754059,-122.3362194,57,96,58
18609,6437882,47.61876455,-122.3063529,28,59,95
18615,6398637,47.61181606,-122.3231999,14,6,8
18626,6585513,47.65477642,-122.3536424,39,31,9
18631,6535481,47.60984592,-122.3244001,78,32,53
18634,6496172,47.54877821,-122.3587128,83,11,1
18638,6513077,47.703529,-122.2782681,97,5,13
18647,6433584,47.63624928,-122.3698256,53,23,92
18649,6590382,47.69084252,-122.3048749,23,9,74
18657,6359891,47.70488348,-122.3395486,35,35,11
18665,6495974,47.62192909,-122.2939655,50,1,67
18678,6383905,47.55299337,-122.2930703,81,39,88
18684,6497775,47.53441472,-122.27961,87,35,75
18703,6387706,47.65318762,-122.349625,52,51,11
18733,6420486,47.52506616,-122.2803543,80,19,50
18741,6426702,47.5550481,-122.3148561,88,21,23
18748,6406051,47.63053521,-122.3472765,13,45,92
18750,6345665,47.61833514,-122.3056584,47,7,36
18753,6314549,47.56013448,-122.3864298,46,10,38
18756,6354270,47.54694214,-122.3015097,92,47,97
18759,6409645,47.67765885,-122.3264136,48,16,52
18760,6490383,47.67690633,-122.3894795,86,2,15
18765,6568650,47.5761844,-122.4104277,33,59,42
18767,6488874,47.57528645,-122.3870753,99,0,90
18768,6548866,47.71658468,-122.2931059,20,35,78
18783,6490655,47.68303877,-122.3879282,70,91,52
18785,6375161,47.60571544,-122.3159842,31,68,23
18814,6605042,47.66846887,-122.3999713,96,77,47
18816,6532248,47.6003671,-122.3053031,7,20,5
18836,6337899,47.69034191,-122.3584354,69,50,17
18864,6539626,47.5475058,-122.3745074,51,81,21
18889,6464493,47.5861047,-122.300599,0,17,99
18890,6496710,47.67432861,-122.3754819,83,80,3
18901,6503610,47.65921547,-122.3937024,95,63,72
18917,6554032,47.54845771,-122.2876988,32,32,38
18924,6570744,47.63929442,-122.3599903,92,83,34
18941,6429565,47.67627035,-122.2922313,54,58,16
18946,6433152,47.60395897,-122.3109247,47,92,41
18947,6378499,47.72975182,-122.3353027,6,9,24
18951,6474230,47.70528289,-122.3516291,44,75,75
18953,6412214,47.52676917,-122.3780723,97,35,77
18959,6375816,47.68509327,-122.2743959,93,57,68
18980,6416218,47.67100236,-122.2807011,22,21,3
19012,6425427,47.6615913,-122.2761403,25,93,90
19045,6389026,47.65144075,-122.3849892,11,34,62
19058,6431884,47.64814133,-122.4074929,26,28,24
19075,6497748,47.58715142,-122.2877993,39,42,69
19082,6477792,47.63298877,-122.2880292,6,6,38
19087,6429333,47.59761395,-122.298442,20,57,50
19095,6590491,47.73294863,-122.3546132,39,46,74
19102,6424116,47.61333454,-122.3059934,84,66,10
19106,6428629,47.65026619,-122.321914,14,1,94
19131,6522539,47.63599766,-122.3248974,13,22,35
19138,6466252,47.5709993,-122.2869998,21,6,10
19147,6573433,47.71659778,-122.3684033,93,13,98
19179,6518250,47.56842419,-122.2798653,26,81,68
19204,6338447,47.61231601,-122.2891847,24,34,36
19253,6356122,47.67206147,-122.3749349,69,40,65
19287,6462342,47.6391086,-122.3244041,46,49,12
19305,6395342,47.69253539,-122.3776106,7,49,78
19323,6550988,47.69141874,-122.3113662,45,72,68
19335,6568196,47.52152595,-122.3583442,68,45,2
19352,6526081,47.56124261,-122.3657953,48,84,5
19353,6573032,47.64273733,-122.3863416,26,67,40
19357,6485335,47.72524369,-122.2921326,92,56,92
19359,6463254,47.61384156,-122.3139391,88,67,12
19364,6383895,47.55032229,-122.2838654,80,83,41
19371,6497605,47.63715207,-122.3700845,0,1,22
19373,6415819,47.54485071,-122.3748326,45,4,97
19375,6501746,47.678815,-122.2679504,62,87,64
19391,6378510,47.61067146,-122.3395868,12,72,32
19417,6622644,47.6743879,-122.3857916,71,55,75
19437,6551563,47.69395074,-122.3354834,30,81,32
19444,6390186,47.59166516,-122.3146442,25,45,19
19462,6520610,47.645496,-122.3611818,86,51,7
19465,6374351,47.61445461,-122.3241936,92,43,17
19473,6367473,47.66461107,-122.3171825,18,74,18
19486,6382050,47.72132725,-122.3026213,81,5,43
19487,6513066,47.70343069,-122.278511,85,52,60
19493,6403673,47.659998,-122.3211243,89,92,35
19498,6440354,47.67257034,-122.3858122,82,59,83
19500,6355538,47.6213124,-122.3407661,53,62,54
19525,6412102,47.70730571,-122.3121871,1,12,90
19526,6460209,47.54402592,-122.3004944,97,88,64
19544,6384456,47.56556415,-122.4031333,20,74,26
19550,6374821,47.53311575,-122.2797283,22,4,9
19559,6500328,47.56991545,-122.2869028,96,89,8
19560,6098287,47.69663379,-122.4012421,18,15,52
19576,6564951,47.65841472,-122.3502552,77,78,72
19590,6398860,47.66012622,-122.3195544,98,17,50
19617,6424462,47.67736059,-122.2920737,0,12,62
19640,6391341,47.63412071,-122.3426296,54,32,20
19644,6407331,47.67330639,-122.3766959,95,72,48
19654,6436662,47.56599966,-122.3696269,67,36,8
19658,6565682,47.66002305,-122.3454042,49,36,57
19688,6349067,47.66990246,-122.3230996,75,16,69
19712,6406674,47.63557241,-122.2836694,41,90,98
19724,6420751,47.52034697,-122.2857104,31,35,78
19739,6454827,47.63647431,-122.3740692,78,37,65
19742,6370469,47.53761153,-122.3921117,95,93,15
19749,6454418,47.5368909,-122.2893853,64,49,83
19751,6414233,47.59300091,-122.2973128,1,49,72
19755,6405047,47.6554595,-122.2752624,70,57,67
19765,6358800,47.59385024,-122.2956977,97,79,8
19775,6470594,47.66180836,-122.3868917,63,37,26
19776,6467266,47.67533674,-122.3266541,97,48,81
19779,6567967,47.54063627,-122.3708971,48,90,39
19793,6332285,47.69215357,-122.3404471,13,7,92
19797,6532419,47.57035831,-122.3599081,12,34,23
19805,6378288,47.7294491,-122.3353049,99,10,17
19836,6563519,47.61208079,-122.3151861,77,29,84
19848,6539652,47.54686641,-122.3753364,59,68,6
19868,6339630,47.63557012,-122.3462891,4,19,65
19876,6615895,47.63829567,-122.4019313,34,3,62
19879,6560769,47.56901883,-122.3980456,88,17,14
19908,6551526,47.62398097,-122.3494539,40,3,65
19918,6378111,47.63705078,-122.3674424,57,61,6
19919,6493106,47.68783039,-122.3394152,45,17,76
19924,6367484,47.6217268,-122.3347899,60,29,56
19931,6415493,47.65331998,-122.3548007,22,40,17
19936,6590391,47.69139184,-122.3059612,66,76,74
19944,6514558,47.54702871,-122.3193706,27,49,94
19952,6479472,47.55191779,-122.3101716,93,53,89
19961,6472250,47.62071032,-122.3394284,38,36,14
19975,6539650,47.54716353,-122.3749481,7,96,64
19989,6368239,47.52858167,-122.3737138,77,35,53
19995,6307282,47.61336267,-122.3190838,31,6,72
20000,6316016,47.55961839,-122.2894754,45,55,81
20050,6444702,47.65000122,-122.3358412,84,3,61
20051,6392079,47.56520327,-122.3873476,73,23,52
20062,6457740,47.634774,-122.403004,15,85,95
20071,6430995,47.59281071,-122.3009772,7,50,67
20076,6410711,47.65162035,-122.3129426,61,74,73
20079,6502560,47.69850304,-122.3237712,90,10,95
20107,6317122,47.63557012,-122.3462891,42,2,43
20113,6340976,47.55926496,-122.2865539,61,4,55
20128,6497278,47.61619705,-122.3178559,28,35,53
20130,6558317,47.57775082,-122.3870555,34,60,41
20136,6466444,47.56907767,-122.4081898,18,72,39
20157,6382977,47.6758089,-122.3783216,64,34,39
20167,6354546,47.68711919,-122.3973037,24,91,21
20168,6352586,47.61172224,-122.3157095,6,14,79
20181,6619188,47.6172767,-122.3176926,78,50,31
20196,6436863,47.55728664,-122.3818713,92,54,99
20204,6498423,47.68448803,-122.3252523,89,37,65
20206,6571613,47.65625815,-122.3260276,11,84,37
20223,6451984,47.66216904,-122.270516,85,53,94
20227,6439228,47.63409823,-122.3431405,55,29,98
20234,6412403,47.64021493,-122.3789951,62,38,14
20242,6420487,47.52502182,-122.2807002,76,83,36
20321,6370623,47.62266792,-122.3250251,29,5,28
20341,6410946,47.65478414,-122.3855688,97,59,9
20342,6545940,47.52884812,-122.3247456,90,12,69
20345,6402676,47.64048395,-122.3433142,76,37,73
20348,6407442,47.59289731,-122.3077646,29,18,34
20354,6501580,47.67486666,-122.3805538,11,48,73
20365,6404802,47.68801568,-122.3940892,18,23,9
20378,6398150,47.65826603,-122.2710566,93,69,44
20384,6503974,47.6728992,-122.3781324,73,18,48
20390,6370629,47.55785193,-122.3624217,11,52,14
20395,6368155,47.71528923,-122.3317221,80,71,61
20404,6529643,47.61822608,-122.3229935,27,45,59
20437,6439794,47.67710609,-122.2926263,90,79,94
20463,6457836,47.55079994,-122.3072429,88,33,46
20477,6543675,47.55398706,-122.382185,64,58,30
20479,6399162,47.69012984,-122.3562979,16,37,72
20489,6267842,47.59677912,-122.3025654,60,96,85
20493,6442978,47.61330272,-122.3031755,60,11,88
20513,6403298,47.66930825,-122.3958311,30,16,71
20516,6471491,47.69327674,-122.3454533,3,75,56
20518,6430346,47.5907071,-122.3152878,12,52,21
20544,6573679,47.65925406,-122.3508027,87,13,89
20547,6414188,47.58744729,-122.3099387,91,86,75
20559,6564950,47.65842145,-122.3504314,30,34,5
20563,6351223,47.57966955,-122.3979827,47,89,60
20579,6509327,47.65141714,-122.320829,94,87,59
20582,6418781,47.60180947,-122.3002505,34,72,57
20584,6395354,47.71218312,-122.349939,64,8,99
20587,6503460,47.59881286,-122.301902,6,12,19
20594,6484992,47.62211667,-122.3160228,73,56,99
20595,6485461,47.57052204,-122.4093076,19,47,46
20621,6533946,47.5878719,-122.3124849,26,36,77
20624,6390399,47.61333626,-122.2957251,79,96,27
20646,6373903,47.54968812,-122.3077608,22,59,13
20650,6499927,47.55316243,-122.3077077,12,62,56
20662,6369324,47.62154693,-122.3401645,22,59,69
20668,6361558,47.56393392,-122.2917333,59,46,9
20670,6456646,47.61384322,-122.2934368,51,22,24
20698,6335352,47.56501677,-122.3690205,2,65,34
20701,6576948,47.58720685,-122.3092424,36,39,85
20702,6575906,47.55261952,-122.3120127,72,11,84
20705,6566326,47.57025444,-122.3597724,34,57,86
20715,6368573,47.67076509,-122.2942315,40,25,49
20732,6354071,47.60215136,-122.311786,49,36,42
20735,6209534,47.62087317,-122.295777,8,21,59
20758,6606267,47.56560364,-122.3662788,54,85,70
20759,6531152,47.62471318,-122.3142418,40,24,10
20760,6570914,47.54024903,-122.3708411,48,62,96
20785,6238836,47.54271744,-122.2871205,89,44,48
20796,6579771,47.5351643,-122.2697295,58,94,77
20802,6428900,47.56974594,-122.3865438,62,82,79
20805,6269009,47.57470521,-122.3211592,12,27,57
20819,6451689,47.70372173,-122.3169958,1,30,20
20820,6246188,47.67077493,-122.3169357,71,69,73
20821,6581018,47.68560122,-122.32317,28,68,69
20827,6408976,47.6168907,-122.298286,87,43,0
20830,6470158,47.71097077,-122.3073695,98,55,44
20832,6533576,47.56564716,-122.3772122,64,38,43
20844,6548706,47.63898004,-122.3700351,53,0,79
20884,6466693,47.5749128,-122.3871973,67,53,23
20887,6407940,47.6802346,-122.3733415,14,58,74
20892,6533880,47.6513208,-122.3384344,27,5,2
20897,6605043,47.66827384,-122.4000771,77,20,91
20913,6415853,47.52619115,-122.3568266,98,36,7
20936,6388230,47.62153303,-122.2936565,92,17,34
20937,6411557,47.5244343,-122.2803841,15,83,4
20951,6545519,47.68278901,-122.3547684,64,18,4
20962,6385053,47.60231892,-122.3060967,24,68,56
20984,6370731,47.67818064,-122.322556,63,49,18
20987,6424470,47.67728177,-122.2920654,76,0,92
21008,6164894,47.61070574,-122.3413759,26,4,88
21043,6584095,47.68861379,-122.3517153,48,68,2
21083,6531587,47.54443589,-122.3883379,21,27,58
21084,6506238,47.56722892,-122.2967402,58,78,60
21087,6422568,47.68438324,-122.3026853,34,89,58
21105,6370137,47.55810016,-122.2647588,48,59,94
21113,6468538,47.60365652,-122.3029973,69,80,53
21144,6481489,47.55657776,-122.363243,76,34,13
21148,6363374,47.71653984,-122.2896025,62,1,26
21201,6394909,47.67909366,-122.3746985,43,45,81
21207,6358746,47.57949961,-122.396142,65,23,33
21209,6361128,47.58542454,-122.3218658,12,80,81
21218,6368154,47.71541512,-122.3317208,76,12,86
21235,6443888,47.67796462,-122.3737726,16,89,99
21239,6528554,47.65423977,-122.2816447,76,22,9
21246,6554466,47.70990315,-122.3571099,37,14,87
21247,6341308,47.67217327,-122.37494,68,23,67
21256,6480208,47.67559967,-122.3887326,12,72,8
21259,6513871,47.57176746,-122.3736604,68,38,50
21278,6460743,47.6075615,-122.2896771,70,92,89
21296,6358864,47.51859934,-122.3882768,37,88,54
21300,6424351,47.67745344,-122.2920763,3,26,30
21321,6447456,47.63551805,-122.2812215,61,6,34
21331,6356771,47.71424324,-122.3237095,94,31,17
21339,6565583,47.5949978,-122.2996911,80,99,7
21346,6496892,47.57051192,-122.3849118,19,14,30
21351,6578273,47.6635231,-122.3063038,32,87,7
21379,6539627,47.54753631,-122.3757101,1,36,99
21381,6525960,47.72239375,-122.2951804,39,72,12
21389,6502116,47.6039417,-122.3092366,20,60,44
21423,6542094,47.61889483,-122.3348704,7,76,65
21424,6424247,47.61003303,-122.314714,77,1,66
21434,6444409,47.62334513,-122.3362073,4,69,93
21436,6419334,47.51454263,-122.2692941,9,28,3
21448,6511309,47.67671299,-122.3482781,25,9,89
21450,6374401,47.66554497,-122.3178776,42,27,37
21452,6314268,47.62069226,-122.3413943,0,73,24
21456,6432244,47.57973893,-122.31172,89,32,5
21462,6404207,47.56015232,-122.2904468,92,11,71
21465,6559248,47.55283065,-122.312061,7,77,31
21469,6378542,47.73033859,-122.3353142,42,68,50
21477,6486997,47.58919616,-122.2956331,14,50,26
21502,6613878,47.68113926,-122.3947736,76,12,65
21517,6480366,47.65716506,-122.3617614,93,91,64
21521,6496648,47.66269869,-122.3492863,26,49,63
21522,6522793,47.59697656,-122.3100723,19,86,65
21532,6481929,47.62723422,-122.2983648,66,64,64
21548,6590381,47.69104819,-122.3048839,32,44,93
21567,6520435,47.6908859,-122.3802653,83,74,93
21578,6530921,47.57329398,-122.2955155,71,80,46
21579,6399124,47.62030755,-122.315977,51,23,55
21581,6471667,47.59580816,-122.2985396,33,40,90
21609,6327059,47.6943135,-122.3788347,4,35,95
21614,6494951,47.64659735,-122.3691105,57,19,56
21628,6361974,47.53815731,-122.3679084,64,31,94
21641,6485147,47.68721546,-122.3155162,32,60,9
21652,6322630,47.62366955,-122.3603143,39,65,49
21675,6445220,47.52614348,-122.3222554,14,25,10
21704,6559583,47.67507605,-122.3899057,78,8,44
21708,6582247,47.68440525,-122.2802573,90,50,42
21716,6367307,47.66061398,-122.4031668,33,99,64
21724,6593201,47.67802411,-122.2669511,37,81,79
21741,6471740,47.53492262,-122.3763023,60,58,69
21754,6591948,47.63658045,-122.3874323,24,93,10
21763,6568198,47.5215243,-122.3581123,82,70,25
21786,6415027,47.61448988,-122.3052498,74,39,45
21790,6420508,47.52506977,-122.2801181,47,60,82
21823,6596882,47.66626813,-122.3666763,70,39,32
21844,6461431,47.5396309,-122.2819217,71,92,93
21858,6351611,47.6073291,-122.3042682,45,93,47
21861,6382268,47.66976863,-122.3815462,92,40,56
21864,6365361,47.66690809,-122.3393048,18,97,9
21875,6285569,47.61834907,-122.3483306,67,48,4
21879,6377713,47.63656532,-122.3680262,65,84,72
21886,6455920,47.6496355,-122.3484192,44,35,25
21887,6345829,47.65646419,-122.3181508,81,16,78
21903,6511687,47.56124401,-122.2967675,77,59,4
21909,6472755,47.58428485,-122.3149454,82,98,64
21925,6415411,47.59616022,-122.2990621,76,94,76
21939,6358785,47.64880393,-122.340799,20,41,72
21943,6402967,47.64880393,-122.340799,11,16,16
21945,6402966,47.64880393,-122.340799,64,64,91
21959,6392960,47.58415895,-122.3867189,92,21,43
21967,6374586,47.61586972,-122.3393811,78,92,29
21969,6382848,47.57707976,-122.4161833,6,41,41
21975,6557819,47.51016262,-122.242731,50,67,52
21986,6446578,47.65442581,-122.309888,22,38,20
21995,6527501,47.67260294,-122.2591785,96,80,47
21998,6622255,47.66967629,-122.3965776,39,72,10
22024,6363672,47.56549837,-122.3969031,61,38,42
22036,6427935,47.67556838,-122.3866357,79,79,48
22068,6558887,47.59399219,-122.297105,93,64,72
22069,6442702,47.68405635,-122.3765328,94,91,18
22077,6298606,47.65181878,-122.3437114,59,21,57
22079,6514054,47.6650985,-122.3145282,77,43,92
22083,6449236,47.67253596,-122.3813177,40,10,10
22092,6509036,47.66573588,-122.276304,35,2,16
22108,6433321,47.62786811,-122.3468199,8,73,52
22114,6365079,47.58580679,-122.3231212,78,71,36
22120,6569499,47.5858717,-122.3164724,26,79,44
22133,6494943,47.68726015,-122.3772879,85,65,82
22135,6435621,47.68342916,-122.3253209,72,90,75
22143,6452990,47.62233991,-122.3185715,78,29,35
22160,6414126,47.72369199,-122.3067701,20,23,39
22181,6458445,47.69378379,-122.3340203,66,93,77
22228,6528882,47.52032466,-122.3239269,94,14,34
22230,6355916,47.71998743,-122.3097755,29,47,67
22249,6494029,47.62573494,-122.3196089,35,77,38
22252,6338110,47.56987739,-122.2975259,37,21,94
22272,6458069,47.62234629,-122.3001471,91,0,57
22312,6148257,47.60547767,-122.3311908,89,12,37
22313,6359896,47.71782798,-122.3145344,7,51,71
22315,6442754,47.58195201,-122.357711,44,7,27
22322,6344585,47.56477683,-122.2935064,51,49,26
22325,6356060,47.56579846,-122.3818333,32,39,66
22336,6420064,47.69430829,-122.3428322,62,46,89
22337,6406738,47.60651453,-122.2939126,11,96,10
22341,6522007,47.67671466,-122.3482123,0,2,55
22342,6367309,47.66074286,-122.4031839,23,68,71
22360,6332258,47.69908317,-122.3281009,88,75,16
22372,6428183,47.59616275,-122.2992664,30,61,44
22379,6359106,47.63890867,-122.3015717,99,86,5
22394,6430723,47.66697624,-122.3139188,77,1,36
22403,6352772,47.53594192,-122.3709115,89,70,94
22415,6551551,47.67588329,-122.354889,18,45,12
22447,6362067,47.60187557,-122.3108216,13,82,92
22453,6554689,47.71993058,-122.3671438,51,94,85
22457,6368859,47.64827306,-122.3357527,83,76,33
22464,6393938,47.52629223,-122.3721614,24,78,54
22492,6578524,47.50990275,-122.2604815,80,19,46
22526,6360802,47.65295277,-122.3559441,66,88,46
22535,6566651,47.51365742,-122.2561628,51,58,33
22542,6333247,47.56094981,-122.3530227,18,0,38
22576,6483645,47.6988662,-122.3611008,83,76,84
22577,6308275,47.61994888,-122.3238534,58,70,4
22579,6432235,47.53952385,-122.2677635,65,25,53
22586,6384217,47.53517902,-122.3911816,73,78,48
22601,6511148,47.58762597,-122.3066973,56,4,49
22615,6451761,47.64675301,-122.3051101,56,4,14
22641,6429560,47.67646505,-122.2925134,0,61,33
22658,6486315,47.64144099,-122.3275938,66,67,76
22681,6375459,47.6209966,-122.2976127,74,87,73
22687,6437638,47.65747839,-122.3864437,23,11,49
22694,6509700,47.59868874,-122.3119872,64,5,61
22703,6460063,47.55052898,-122.2680748,31,33,78
22754,6509911,47.66159606,-122.3508898,84,95,41
22755,6494602,47.67510615,-122.379198,7,51,59
22768,6500104,47.67385285,-122.3294278,91,46,91
22779,6420498,47.52462805,-122.2799398,62,19,87
22792,6330059,47.65155384,-122.3443593,95,3,87
22795,6398862,47.54040964,-122.2665771,75,33,45
22799,6480718,47.66062138,-122.3310611,25,24,96
22816,6373428,47.70180351,-122.3116057,30,70,30
22818,6387901,47.6223157,-122.3419568,61,11,82
22819,6581894,47.6096324,-122.2891523,43,4,5
22823,6353218,47.68563419,-122.3770553,25,46,89
22831,6516882,47.59889419,-122.3203912,62,80,33
22834,6383181,47.57660525,-122.3092068,2,75,92
22855,6480025,47.68551994,-122.3712004,99,90,85
22888,6590006,47.51963396,-122.3762976,58,44,48
22892,6499354,47.5586082,-122.2725084,22,44,92
22922,6493356,47.67664725,-122.3612433,28,80,23
22932,6358949,47.58681078,-122.311052,99,87,80
22937,6472990,47.68142507,-122.3221576,97,12,93
22944,6380744,47.6219867,-122.2896781,51,48,17
22958,6478278,47.57897342,-122.3086246,21,80,48
22982,6534465,47.65562017,-122.3865614,9,91,75
22984,6398713,47.69684754,-122.2998666,94,52,37
22993,6583298,47.68789512,-122.3548864,32,19,3
22996,6423610,47.53853259,-122.3755544,14,4,38
23002,6454929,47.55789305,-122.3951986,80,35,22
23017,6325348,47.59934558,-122.2946897,57,29,49
23039,6401304,47.69738472,-122.3033281,45,25,77
23064,6418637,47.6681506,-122.2893491,10,2,83
23071,6453579,47.65315179,-122.3727574,80,84,74
23072,6473010,47.68131853,-122.3221577,52,55,51
23073,6510326,47.56710107,-122.2964444,52,81,80
23093,6397879,47.64714372,-122.3828391,14,25,70
23101,6535669,47.67328895,-122.2660024,81,33,30
23107,6309251,47.61727963,-122.303478,97,90,83
